"ID_PARTICIPANTE";"IDBENEFICIO";"NOME";"VL_VALOR";"DT_INICIO_BENEFICIO"
"10124657";"487";"NP - Beneficio Pleno";"736,30";"02/04/2015"
"10124658";"487";"NP - Beneficio Pleno";"642,56";"23/03/2013"
"10124659";"487";"NP - Beneficio Pleno";"284,24";"30/04/2015"
"10124660";"487";"NP - Beneficio Pleno";"677,92";"03/11/2012"
"10124661";"487";"NP - Beneficio Pleno";"1217,41";"01/07/2016"
"10124662";"487";"NP - Beneficio Pleno";"383,20";"25/08/2012"
"10124663";"487";"NP - Beneficio Pleno";"800,41";"19/05/2015"
"10124664";"487";"NP - Beneficio Pleno";"407,81";"18/08/2009"
"10124665";"487";"NP - Beneficio Pleno";"523,87";"22/02/2011"
"10124666";"481";"NP - Beneficio por Invalidez";"80,00";"17/09/2009"
"10124667";"487";"NP - Beneficio Pleno";"421,08";"25/08/2012"
"10124668";"481";"NP - Beneficio por Invalidez";"318,23";"19/07/2011"
"10124669";"487";"NP - Beneficio Pleno";"96,88";"28/11/2012"
"10124670";"481";"NP - Beneficio por Invalidez";"921,30";"14/07/2016"
"10124671";"487";"NP - Beneficio Pleno";"401,84";"25/08/2012"
"10124672";"487";"NP - Beneficio Pleno";"560,27";"18/11/2015"
"10124673";"481";"NP - Beneficio por Invalidez";"1870,37";"25/02/2015"
"10124674";"487";"NP - Beneficio Pleno";"962,22";"28/04/2016"
"10124675";"487";"NP - Beneficio Pleno";"373,12";"03/03/2016"
"10124676";"487";"NP - Beneficio Pleno";"226,87";"25/08/2012"
"10124677";"487";"NP - Beneficio Pleno";"437,70";"09/05/2011"
"10124678";"487";"NP - Beneficio Pleno";"287,66";"01/05/2010"
"10124679";"487";"NP - Beneficio Pleno";"302,03";"10/03/2015"
"10124680";"487";"NP - Beneficio Pleno";"2275,13";"25/04/2016"
"10124681";"487";"NP - Beneficio Pleno";"432,68";"08/08/2013"
"10124682";"481";"NP - Beneficio por Invalidez";"798,53";"06/01/2012"
"10124683";"487";"NP - Beneficio Pleno";"90,33";"20/08/2010"
"10124684";"487";"NP - Beneficio Pleno";"686,12";"17/08/2013"
"10124685";"487";"NP - Beneficio Pleno";"782,60";"30/05/2015"
"10124686";"487";"NP - Beneficio Pleno";"758,97";"01/05/2015"
"10124687";"487";"NP - Beneficio Pleno";"610,58";"01/05/2015"
"10124688";"487";"NP - Beneficio Pleno";"654,49";"01/07/2011"
"10124689";"487";"NP - Beneficio Pleno";"470,18";"04/08/2012"
"10124690";"487";"NP - Beneficio Pleno";"1949,50";"29/05/2015"
"10124691";"487";"NP - Beneficio Pleno";"409,69";"19/02/2011"
"10124692";"487";"NP - Beneficio Pleno";"245,97";"10/03/2012"
"10124693";"487";"NP - Beneficio Pleno";"619,46";"16/07/2013"
"10124694";"487";"NP - Beneficio Pleno";"1415,98";"14/04/2015"
"10124695";"487";"NP - Beneficio Pleno";"253,24";"09/06/2016"
"10124696";"487";"NP - Beneficio Pleno";"559,79";"08/03/2016"
"10124697";"487";"NP - Beneficio Pleno";"392,17";"25/05/2015"
"10124698";"487";"NP - Beneficio Pleno";"76,84";"31/03/2010"
"10124699";"487";"NP - Beneficio Pleno";"431,93";"20/05/2015"
"10124700";"487";"NP - Beneficio Pleno";"214,38";"17/11/2009"
"10124701";"487";"NP - Beneficio Pleno";"510,00";"22/02/2011"
"10124702";"487";"NP - Beneficio Pleno";"230,31";"01/02/2013"
"10124703";"487";"NP - Beneficio Pleno";"784,96";"30/04/2016"
"10124704";"487";"NP - Beneficio Pleno";"603,96";"08/09/2015"
"10124705";"481";"NP - Beneficio por Invalidez";"67,28";"02/11/2007"
"10124706";"487";"NP - Beneficio Pleno";"401,01";"01/11/2014"
"10124707";"487";"NP - Beneficio Pleno";"791,58";"27/05/2015"
"10124708";"487";"NP - Beneficio Pleno";"102,97";"21/06/2010"
"10124709";"487";"NP - Beneficio Pleno";"214,68";"04/03/2015"
"10124710";"487";"NP - Beneficio Pleno";"1322,18";"19/07/2016"
"10124711";"487";"NP - Beneficio Pleno";"1323,01";"31/03/2015"
"10124712";"487";"NP - Beneficio Pleno";"712,04";"16/10/2014"
"10124713";"487";"NP - Beneficio Pleno";"576,35";"06/05/2015"
"10124714";"487";"NP - Beneficio Pleno";"276,07";"17/03/2014"
"10124715";"487";"NP - Beneficio Pleno";"864,88";"29/09/2015"
"10124716";"487";"NP - Beneficio Pleno";"722,36";"01/07/2016"
"10124717";"487";"NP - Beneficio Pleno";"93,84";"31/03/2010"
"10124718";"487";"NP - Beneficio Pleno";"162,98";"21/07/2012"
"10124719";"487";"NP - Beneficio Pleno";"1214,86";"30/04/2016"
"10124720";"487";"NP - Beneficio Pleno";"101,49";"25/09/2008"
"10124721";"487";"NP - Beneficio Pleno";"9,98";"25/10/2007"
"10124722";"487";"NP - Beneficio Pleno";"820,41";"09/04/2012"
"10124723";"487";"NP - Beneficio Pleno";"46,53";"01/03/2008"
"10124724";"487";"NP - Beneficio Pleno";"252,51";"05/04/2011"
"10124725";"481";"NP - Beneficio por Invalidez";"1534,62";"20/05/2016"
"10124726";"487";"NP - Beneficio Pleno";"677,01";"16/05/2015"
"10124727";"487";"NP - Beneficio Pleno";"305,23";"27/06/2016"
"10124728";"487";"NP - Beneficio Pleno";"123,52";"01/03/2008"
"10124729";"487";"NP - Beneficio Pleno";"79,48";"02/01/2008"
"10124730";"487";"NP - Beneficio Pleno";"107,79";"13/10/2008"
"10124731";"487";"NP - Beneficio Pleno";"320,46";"04/01/2011"
"10124732";"487";"NP - Beneficio Pleno";"1526,68";"17/08/2013"
"10124733";"487";"NP - Beneficio Pleno";"1299,43";"24/05/2015"
"10124734";"487";"NP - Beneficio Pleno";"405,03";"30/05/2015"
"10124735";"487";"NP - Beneficio Pleno";"412,21";"24/03/2015"
"10124736";"487";"NP - Beneficio Pleno";"884,90";"11/04/2015"
"10124737";"487";"NP - Beneficio Pleno";"259,03";"21/03/2011"
"10124738";"487";"NP - Beneficio Pleno";"484,50";"14/07/2012"
"10124739";"487";"NP - Beneficio Pleno";"1245,68";"25/08/2012"
"10124740";"487";"NP - Beneficio Pleno";"396,40";"28/04/2011"
"10124741";"487";"NP - Beneficio Pleno";"72,08";"28/02/2008"
"10124742";"487";"NP - Beneficio Pleno";"1854,14";"01/05/2015"
"10124743";"487";"NP - Beneficio Pleno";"562,04";"26/07/2014"
"10124744";"487";"NP - Beneficio Pleno";"648,22";"22/02/2011"
"10124745";"487";"NP - Beneficio Pleno";"104,88";"17/04/2010"
"10124746";"487";"NP - Beneficio Pleno";"850,06";"18/04/2015"
"10124747";"487";"NP - Beneficio Pleno";"1203,45";"30/05/2015"
"10124748";"487";"NP - Beneficio Pleno";"47,61";"06/03/2008"
"10124749";"487";"NP - Beneficio Pleno";"368,83";"25/04/2015"
"10124750";"487";"NP - Beneficio Pleno";"287,45";"16/04/2015"
"10124751";"487";"NP - Beneficio Pleno";"181,94";"03/01/2008"
"10124752";"487";"NP - Beneficio Pleno";"759,62";"10/03/2015"
"10124753";"487";"NP - Beneficio Pleno";"83,55";"02/01/2008"
"10124754";"487";"NP - Beneficio Pleno";"767,61";"10/03/2015"
"10124755";"487";"NP - Beneficio Pleno";"394,13";"26/04/2010"
"10124756";"487";"NP - Beneficio Pleno";"575,89";"27/05/2015"
"10124757";"487";"NP - Beneficio Pleno";"544,87";"17/08/2013"
"10124758";"487";"NP - Beneficio Pleno";"1641,40";"21/05/2015"
"10124759";"481";"NP - Beneficio por Invalidez";"2699,45";"13/04/2015"
"10124760";"487";"NP - Beneficio Pleno";"704,26";"21/01/2016"
"10124761";"487";"NP - Beneficio Pleno";"321,74";"03/07/2012"
"10124762";"487";"NP - Beneficio Pleno";"220,42";"03/07/2012"
"10124763";"487";"NP - Beneficio Pleno";"503,26";"22/05/2015"
"10124764";"487";"NP - Beneficio Pleno";"227,09";"01/05/2010"
"10124765";"487";"NP - Beneficio Pleno";"831,11";"30/04/2015"
"10124766";"487";"NP - Beneficio Pleno";"640,45";"04/08/2012"
"10124767";"487";"NP - Beneficio Pleno";"1027,00";"27/04/2016"
"10124768";"487";"NP - Beneficio Pleno";"396,14";"16/04/2015"
"10124769";"487";"NP - Beneficio Pleno";"287,35";"01/11/2012"
"10124770";"487";"NP - Beneficio Pleno";"548,40";"01/03/2013"
"10124771";"487";"NP - Beneficio Pleno";"107,82";"20/02/2008"
"10124772";"487";"NP - Beneficio Pleno";"351,28";"17/08/2013"
"10124773";"487";"NP - Beneficio Pleno";"532,64";"21/05/2015"
"10124774";"487";"NP - Beneficio Pleno";"688,12";"09/05/2015"
"10124775";"487";"NP - Beneficio Pleno";"141,74";"28/05/2011"
"10124776";"487";"NP - Beneficio Pleno";"732,09";"29/05/2015"
"10124777";"481";"NP - Beneficio por Invalidez";"1535,22";"26/10/2011"
"10124778";"487";"NP - Beneficio Pleno";"862,42";"20/07/2016"
"10124779";"487";"NP - Beneficio Pleno";"26,95";"14/01/2008"
"10124780";"487";"NP - Beneficio Pleno";"182,68";"28/09/2011"
"10124781";"487";"NP - Beneficio Pleno";"195,22";"03/07/2015"
"10124782";"487";"NP - Beneficio Pleno";"213,06";"01/02/2011"
"10124783";"487";"NP - Beneficio Pleno";"712,79";"25/06/2011"
"10124784";"481";"NP - Beneficio por Invalidez";"842,33";"27/06/2014"
"10124785";"487";"NP - Beneficio Pleno";"253,73";"18/06/2014"
"10124786";"487";"NP - Beneficio Pleno";"440,94";"01/01/2014"
"10124787";"487";"NP - Beneficio Pleno";"906,71";"01/03/2016"
"10124788";"487";"NP - Beneficio Pleno";"137,42";"01/05/2010"
"10124789";"481";"NP - Beneficio por Invalidez";"128,63";"10/01/2011"
"10124790";"487";"NP - Beneficio Pleno";"63,83";"07/09/2008"
"10124791";"487";"NP - Beneficio Pleno";"695,46";"25/08/2012"
"10124792";"487";"NP - Beneficio Pleno";"229,25";"05/10/2015"
"10124793";"487";"NP - Beneficio Pleno";"238,55";"06/03/2010"
"10124794";"487";"NP - Beneficio Pleno";"1661,58";"25/11/2015"
"10124795";"487";"NP - Beneficio Pleno";"1464,38";"30/04/2015"
"10124796";"487";"NP - Beneficio Pleno";"90,62";"09/07/2008"
"10124797";"481";"NP - Beneficio por Invalidez";"48,20";"28/07/2008"
"10124798";"481";"NP - Beneficio por Invalidez";"419,41";"28/12/2012"
"10124799";"481";"NP - Beneficio por Invalidez";"1034,31";"08/08/2016"
"10124800";"487";"NP - Beneficio Pleno";"541,16";"28/05/2015"
"10124801";"487";"NP - Beneficio Pleno";"573,38";"30/04/2016"
"10124802";"487";"NP - Beneficio Pleno";"526,49";"18/03/2015"
"10124803";"487";"NP - Beneficio Pleno";"607,80";"22/05/2015"
"10124804";"481";"NP - Beneficio por Invalidez";"2233,10";"12/12/2014"
"10124805";"487";"NP - Beneficio Pleno";"195,49";"22/02/2011"
"10124806";"481";"NP - Beneficio por Invalidez";"236,79";"27/08/2009"
"10124807";"487";"NP - Beneficio Pleno";"575,48";"02/08/2014"
"10124808";"487";"NP - Beneficio Pleno";"542,82";"03/06/2014"
"10124809";"487";"NP - Beneficio Pleno";"1140,79";"30/05/2015"
"10124810";"487";"NP - Beneficio Pleno";"625,66";"23/05/2015"
"10124811";"487";"NP - Beneficio Pleno";"497,56";"22/08/2012"
"10124812";"481";"NP - Beneficio por Invalidez";"226,98";"17/08/2012"
"10124813";"487";"NP - Beneficio Pleno";"910,20";"30/05/2015"
"10124814";"487";"NP - Beneficio Pleno";"669,63";"10/03/2015"
"10124815";"487";"NP - Beneficio Pleno";"241,19";"25/08/2012"
"10124816";"487";"NP - Beneficio Pleno";"729,55";"16/01/2013"
"10124817";"487";"NP - Beneficio Pleno";"743,32";"28/05/2015"
"10124818";"487";"NP - Beneficio Pleno";"669,86";"10/03/2015"
"10124819";"487";"NP - Beneficio Pleno";"411,07";"07/07/2012"
"10124820";"487";"NP - Beneficio Pleno";"1010,83";"29/04/2016"
"10124821";"487";"NP - Beneficio Pleno";"892,92";"16/02/2016"
"10124822";"487";"NP - Beneficio Pleno";"56,27";"01/03/2008"
"10124823";"487";"NP - Beneficio Pleno";"403,94";"11/04/2015"
"10124824";"487";"NP - Beneficio Pleno";"676,13";"23/05/2015"
"10124825";"487";"NP - Beneficio Pleno";"853,54";"27/05/2015"
"10124826";"487";"NP - Beneficio Pleno";"265,46";"01/01/2016"
"10124827";"487";"NP - Beneficio Pleno";"31,65";"07/05/2010"
"10124828";"487";"NP - Beneficio Pleno";"958,60";"28/04/2015"
"10124829";"487";"NP - Beneficio Pleno";"304,37";"09/09/2009"
"10124830";"481";"NP - Beneficio por Invalidez";"161,28";"25/04/2012"
"10124831";"487";"NP - Beneficio Pleno";"73,90";"31/03/2010"
"10124832";"487";"NP - Beneficio Pleno";"436,69";"30/11/2015"
"10124833";"487";"NP - Beneficio Pleno";"808,18";"16/07/2016"
"10124834";"487";"NP - Beneficio Pleno";"656,09";"31/03/2015"
"10124835";"487";"NP - Beneficio Pleno";"1016,45";"25/08/2012"
"10124836";"487";"NP - Beneficio Pleno";"617,63";"16/12/2013"
"10124837";"487";"NP - Beneficio Pleno";"60,37";"09/07/2009"
"10124838";"487";"NP - Beneficio Pleno";"1042,89";"25/03/2016"
"10124839";"487";"NP - Beneficio Pleno";"948,99";"22/05/2015"
"10124840";"481";"NP - Beneficio por Invalidez";"113,06";"08/04/2010"
"10124841";"487";"NP - Beneficio Pleno";"1176,44";"01/02/2013"
"10124842";"487";"NP - Beneficio Pleno";"474,09";"25/05/2015"
"10124843";"487";"NP - Beneficio Pleno";"53,87";"06/09/2008"
"10124844";"487";"NP - Beneficio Pleno";"1029,68";"28/04/2016"
"10124845";"487";"NP - Beneficio Pleno";"969,09";"11/03/2015"
"10124846";"487";"NP - Beneficio Pleno";"743,16";"06/04/2015"
"10124847";"487";"NP - Beneficio Pleno";"2095,03";"30/05/2015"
"10124848";"487";"NP - Beneficio Pleno";"1011,08";"28/05/2015"
"10124849";"487";"NP - Beneficio Pleno";"618,91";"30/08/2016"
"10124850";"487";"NP - Beneficio Pleno";"1482,63";"22/07/2016"
"10124851";"487";"NP - Beneficio Pleno";"737,43";"21/05/2015"
"10124852";"487";"NP - Beneficio Pleno";"562,83";"03/03/2010"
"10124853";"487";"NP - Beneficio Pleno";"429,40";"17/07/2010"
"10124854";"487";"NP - Beneficio Pleno";"500,25";"15/08/2013"
"10124855";"487";"NP - Beneficio Pleno";"299,18";"10/05/2016"
"10124856";"481";"NP - Beneficio por Invalidez";"417,01";"16/06/2016"
"10124857";"487";"NP - Beneficio Pleno";"2129,10";"04/07/2016"
"10124858";"487";"NP - Beneficio Pleno";"571,68";"19/01/2013"
"10124859";"487";"NP - Beneficio Pleno";"186,45";"01/05/2010"
"10124860";"487";"NP - Beneficio Pleno";"698,09";"29/07/2016"
"10124861";"487";"NP - Beneficio Pleno";"662,34";"24/11/2014"
"10124862";"487";"NP - Beneficio Pleno";"1424,01";"28/05/2015"
"10124863";"481";"NP - Beneficio por Invalidez";"2203,37";"01/10/2015"
"10124864";"487";"NP - Beneficio Pleno";"177,25";"01/07/2012"
"10124865";"481";"NP - Beneficio por Invalidez";"302,36";"06/02/2014"
"10124866";"487";"NP - Beneficio Pleno";"499,27";"10/06/2013"
"10124867";"487";"NP - Beneficio Pleno";"411,15";"25/08/2012"
"10124868";"487";"NP - Beneficio Pleno";"840,72";"22/02/2016"
"10124869";"487";"NP - Beneficio Pleno";"456,32";"24/05/2015"
"10124870";"487";"NP - Beneficio Pleno";"753,70";"28/05/2015"
"10124871";"487";"NP - Beneficio Pleno";"322,75";"24/05/2012"
"10124872";"487";"NP - Beneficio Pleno";"762,78";"25/04/2015"
"10124873";"487";"NP - Beneficio Pleno";"280,24";"06/04/2011"
"10124874";"481";"NP - Beneficio por Invalidez";"2293,04";"21/10/2014"
"10124875";"487";"NP - Beneficio Pleno";"780,66";"23/07/2014"
"10124876";"487";"NP - Beneficio Pleno";"203,84";"10/04/2010"
"10124877";"487";"NP - Beneficio Pleno";"1560,96";"30/05/2015"
"10124878";"487";"NP - Beneficio Pleno";"1532,14";"30/05/2015"
"10124879";"487";"NP - Beneficio Pleno";"1507,46";"21/04/2016"
"10124880";"487";"NP - Beneficio Pleno";"1191,35";"30/05/2015"
"10124881";"481";"NP - Beneficio por Invalidez";"360,85";"01/09/2011"
"10124882";"487";"NP - Beneficio Pleno";"268,84";"01/02/2011"
"10124883";"487";"NP - Beneficio Pleno";"467,10";"01/03/2013"
"10124884";"487";"NP - Beneficio Pleno";"269,13";"16/04/2013"
"10124885";"487";"NP - Beneficio Pleno";"805,17";"28/05/2015"
"10124886";"487";"NP - Beneficio Pleno";"809,26";"29/05/2015"
"10124887";"487";"NP - Beneficio Pleno";"244,48";"02/02/2011"
"10124888";"487";"NP - Beneficio Pleno";"471,54";"30/04/2010"
"10124889";"487";"NP - Beneficio Pleno";"1450,73";"01/05/2015"
"10124890";"487";"NP - Beneficio Pleno";"258,85";"04/07/2014"
"10124891";"481";"NP - Beneficio por Invalidez";"48,93";"09/08/2007"
"10124892";"487";"NP - Beneficio Pleno";"687,55";"19/05/2015"
"10124893";"481";"NP - Beneficio por Invalidez";"939,56";"11/08/2015"
"10124894";"487";"NP - Beneficio Pleno";"813,37";"23/05/2015"
"10124895";"487";"NP - Beneficio Pleno";"783,34";"06/04/2015"
"10124896";"481";"NP - Beneficio por Invalidez";"844,12";"22/12/2015"
"10124897";"487";"NP - Beneficio Pleno";"413,43";"01/02/2013"
"10124898";"487";"NP - Beneficio Pleno";"308,20";"17/11/2011"
"10124899";"481";"NP - Beneficio por Invalidez";"173,56";"14/02/2012"
"10124900";"487";"NP - Beneficio Pleno";"491,89";"21/04/2016"
"10124901";"487";"NP - Beneficio Pleno";"813,37";"17/08/2013"
"10124902";"487";"NP - Beneficio Pleno";"1139,32";"16/04/2016"
"10124903";"487";"NP - Beneficio Pleno";"285,26";"21/10/2009"
"10124904";"487";"NP - Beneficio Pleno";"370,36";"14/04/2015"
"10124905";"487";"NP - Beneficio Pleno";"1154,96";"21/07/2016"
"10124906";"481";"NP - Beneficio por Invalidez";"249,80";"12/05/2014"
"10124907";"487";"NP - Beneficio Pleno";"282,96";"17/08/2013"
"10124908";"487";"NP - Beneficio Pleno";"352,20";"25/08/2012"
"10124909";"481";"NP - Beneficio por Invalidez";"133,19";"16/05/2009"
"10124910";"487";"NP - Beneficio Pleno";"872,88";"04/07/2012"
"10124911";"487";"NP - Beneficio Pleno";"128,27";"21/11/2009"
"10124912";"487";"NP - Beneficio Pleno";"349,30";"21/06/2014"
"10124913";"481";"NP - Beneficio por Invalidez";"808,54";"01/08/2014"
"10124914";"487";"NP - Beneficio Pleno";"325,15";"29/05/2015"
"10124915";"481";"NP - Beneficio por Invalidez";"4260,72";"23/10/2013"
"10124916";"487";"NP - Beneficio Pleno";"175,81";"17/06/2013"
"10124917";"487";"NP - Beneficio Pleno";"1001,07";"25/04/2016"
"10124918";"487";"NP - Beneficio Pleno";"900,19";"17/03/2015"
"10124919";"487";"NP - Beneficio Pleno";"872,86";"27/05/2015"
"10124920";"487";"NP - Beneficio Pleno";"1652,57";"16/09/2016"
"10124921";"487";"NP - Beneficio Pleno";"36,89";"03/01/2008"
"10124922";"487";"NP - Beneficio Pleno";"769,45";"07/04/2015"
"10124923";"487";"NP - Beneficio Pleno";"39,66";"15/04/2008"
"10124924";"487";"NP - Beneficio Pleno";"550,74";"27/04/2016"
"10124925";"481";"NP - Beneficio por Invalidez";"41,16";"23/05/2008"
"10124926";"487";"NP - Beneficio Pleno";"766,69";"22/05/2015"
"10124927";"487";"NP - Beneficio Pleno";"335,80";"12/06/2013"
"10124928";"487";"NP - Beneficio Pleno";"681,10";"27/05/2015"
"10124929";"487";"NP - Beneficio Pleno";"248,27";"25/08/2012"
"10124930";"487";"NP - Beneficio Pleno";"1339,30";"25/08/2012"
"10124931";"487";"NP - Beneficio Pleno";"689,59";"21/04/2016"
"10124932";"487";"NP - Beneficio Pleno";"785,78";"25/08/2012"
"10124933";"487";"NP - Beneficio Pleno";"221,89";"28/07/2010"
"10124934";"487";"NP - Beneficio Pleno";"388,68";"16/02/2013"
"10124935";"487";"NP - Beneficio Pleno";"1564,15";"30/04/2016"
"10124936";"487";"NP - Beneficio Pleno";"214,41";"01/05/2010"
"10124937";"487";"NP - Beneficio Pleno";"460,72";"25/08/2012"
"10124938";"487";"NP - Beneficio Pleno";"757,01";"21/03/2015"
"10124939";"487";"NP - Beneficio Pleno";"453,82";"03/07/2012"
"10124940";"487";"NP - Beneficio Pleno";"505,88";"03/04/2015"
"10124941";"481";"NP - Beneficio por Invalidez";"294,53";"14/04/2015"
"10124942";"487";"NP - Beneficio Pleno";"38,41";"24/03/2008"
"10124943";"487";"NP - Beneficio Pleno";"856,64";"25/04/2016"
"10124944";"487";"NP - Beneficio Pleno";"201,94";"03/11/2014"
"10124945";"481";"NP - Beneficio por Invalidez";"422,62";"04/07/2012"
"10124946";"487";"NP - Beneficio Pleno";"820,98";"23/05/2015"
"10124947";"487";"NP - Beneficio Pleno";"99,80";"24/09/2012"
"10124948";"487";"NP - Beneficio Pleno";"812,24";"30/07/2016"
"10124949";"487";"NP - Beneficio Pleno";"1398,13";"25/04/2016"
"10124950";"487";"NP - Beneficio Pleno";"754,19";"14/03/2015"
"10124951";"487";"NP - Beneficio Pleno";"588,66";"28/04/2016"
"10124952";"487";"NP - Beneficio Pleno";"1651,30";"30/04/2016"
"10124953";"487";"NP - Beneficio Pleno";"206,86";"01/07/2011"
"10124954";"487";"NP - Beneficio Pleno";"486,67";"20/05/2015"
"10124955";"487";"NP - Beneficio Pleno";"608,19";"01/07/2011"
"10124956";"487";"NP - Beneficio Pleno";"720,22";"11/04/2015"
"10124957";"487";"NP - Beneficio Pleno";"804,09";"23/05/2015"
"10124958";"487";"NP - Beneficio Pleno";"604,61";"28/05/2015"
"10124959";"487";"NP - Beneficio Pleno";"1015,84";"17/08/2013"
"10124960";"481";"NP - Beneficio por Invalidez";"94,25";"08/09/2009"
"10124961";"487";"NP - Beneficio Pleno";"950,48";"01/04/2016"
"10124962";"487";"NP - Beneficio Pleno";"731,38";"09/05/2015"
"10124963";"487";"NP - Beneficio Pleno";"1032,46";"28/05/2015"
"10124964";"487";"NP - Beneficio Pleno";"609,78";"13/03/2010"
"10124965";"487";"NP - Beneficio Pleno";"647,81";"01/07/2016"
"10124966";"487";"NP - Beneficio Pleno";"881,73";"27/04/2016"
"10124967";"487";"NP - Beneficio Pleno";"207,08";"09/02/2013"
"10124968";"487";"NP - Beneficio Pleno";"529,57";"27/05/2015"
"10124969";"487";"NP - Beneficio Pleno";"758,91";"25/08/2012"
"10124970";"487";"NP - Beneficio Pleno";"573,26";"25/08/2012"
"10124971";"487";"NP - Beneficio Pleno";"643,87";"20/07/2016"
"10124972";"487";"NP - Beneficio Pleno";"956,54";"27/04/2016"
"10124973";"487";"NP - Beneficio Pleno";"530,83";"21/08/2012"
"10124974";"487";"NP - Beneficio Pleno";"1172,49";"24/03/2015"
"10124975";"487";"NP - Beneficio Pleno";"711,62";"21/05/2015"
"10124976";"487";"NP - Beneficio Pleno";"404,53";"14/02/2013"
"10124977";"487";"NP - Beneficio Pleno";"947,30";"10/03/2015"
"10124978";"487";"NP - Beneficio Pleno";"721,44";"25/04/2016"
